"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"015.020.2006.709.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"709";"Grengel";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"551.00"
"015.020.2006.709.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"709";"Grengel";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"319.00"
"015.020.2006.709.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"709";"Grengel";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"232.00"
"015.020.2006.709.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"709";"Grengel";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"367.00"
"015.020.2006.709.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"709";"Grengel";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.00"
"015.020.2006.709.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"709";"Grengel";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"146.00"
"015.020.2006.710.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"710";"Wahnheide";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"848.00"
"015.020.2006.710.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"710";"Wahnheide";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"468.00"
"015.020.2006.710.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"710";"Wahnheide";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"380.00"
"015.020.2006.710.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"710";"Wahnheide";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"553.00"
"015.020.2006.710.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"710";"Wahnheide";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"53.00"
"015.020.2006.710.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"710";"Wahnheide";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"242.00"
"015.020.2006.711.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"711";"Wahn";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"800.00"
"015.020.2006.711.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"711";"Wahn";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"415.00"
"015.020.2006.711.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"711";"Wahn";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"385.00"
"015.020.2006.711.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"711";"Wahn";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"588.00"
"015.020.2006.711.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"711";"Wahn";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"44.00"
"015.020.2006.711.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"711";"Wahn";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"168.00"
"015.020.2006.712.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"712";"Lind";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"330.00"
"015.020.2006.712.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"712";"Lind";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"197.00"
"015.020.2006.712.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"712";"Lind";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"133.00"
"015.020.2006.712.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"712";"Lind";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"244.00"
"015.020.2006.712.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"712";"Lind";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"21.00"
"015.020.2006.712.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"712";"Lind";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.00"
"015.020.2006.713.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"713";"Libur";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"122.00"
"015.020.2006.713.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"713";"Libur";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"49.00"
"015.020.2006.713.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"713";"Libur";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"73.00"
"015.020.2006.713.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"713";"Libur";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"98.00"
"015.020.2006.713.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"713";"Libur";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.00"
"015.020.2006.713.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"713";"Libur";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"17.00"
"015.020.2006.714.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"714";"Zündorf";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1386.00"
"015.020.2006.714.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"714";"Zündorf";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"780.00"
"015.020.2006.714.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"714";"Zündorf";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"606.00"
"015.020.2006.714.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"714";"Zündorf";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1020.00"
"015.020.2006.714.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"714";"Zündorf";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"53.00"
"015.020.2006.714.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"714";"Zündorf";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"313.00"
"015.020.2006.715.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"715";"Langel";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"375.00"
"015.020.2006.715.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"715";"Langel";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"185.00"
"015.020.2006.715.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"715";"Langel";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"190.00"
"015.020.2006.715.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"715";"Langel";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"296.00"
"015.020.2006.715.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"715";"Langel";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"25.00"
"015.020.2006.715.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"715";"Langel";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"54.00"
"015.020.2006.716.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"716";"Finkenberg";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"777.00"
"015.020.2006.716.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"716";"Finkenberg";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"323.00"
"015.020.2006.716.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"716";"Finkenberg";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"454.00"
"015.020.2006.716.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"716";"Finkenberg";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"603.00"
"015.020.2006.716.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"716";"Finkenberg";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"40.00"
"015.020.2006.716.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"716";"Finkenberg";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"134.00"
"015.020.2006.801.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"801";"Humboldt/Gremberg";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1559.00"
"015.020.2006.801.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"801";"Humboldt/Gremberg";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"804.00"
"015.020.2006.801.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"801";"Humboldt/Gremberg";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"755.00"
"015.020.2006.801.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"801";"Humboldt/Gremberg";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1076.00"
"015.020.2006.801.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"801";"Humboldt/Gremberg";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"76.00"
"015.020.2006.801.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"801";"Humboldt/Gremberg";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"407.00"
"015.020.2006.802.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"802";"Kalk";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2171.00"
"015.020.2006.802.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"802";"Kalk";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1157.00"
"015.020.2006.802.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"802";"Kalk";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1014.00"
"015.020.2006.802.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"802";"Kalk";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1455.00"
"015.020.2006.802.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"802";"Kalk";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"134.00"
"015.020.2006.802.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"802";"Kalk";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"582.00"
"015.020.2006.803.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"803";"Vingst";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1297.00"
"015.020.2006.803.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"803";"Vingst";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"614.00"
"015.020.2006.803.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"803";"Vingst";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"683.00"
"015.020.2006.803.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"803";"Vingst";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"870.00"
"015.020.2006.803.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"803";"Vingst";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"67.00"
"015.020.2006.803.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"803";"Vingst";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"360.00"
"015.020.2006.804.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"804";"Höhenberg";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1228.00"
"015.020.2006.804.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"804";"Höhenberg";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"677.00"
"015.020.2006.804.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"804";"Höhenberg";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"551.00"
"015.020.2006.804.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"804";"Höhenberg";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"812.00"
"015.020.2006.804.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"804";"Höhenberg";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"76.00"
"015.020.2006.804.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"804";"Höhenberg";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"340.00"
"015.020.2006.805.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"805";"Ostheim";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1252.00"
"015.020.2006.805.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"805";"Ostheim";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"594.00"
"015.020.2006.805.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"805";"Ostheim";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"658.00"
"015.020.2006.805.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"805";"Ostheim";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"886.00"
"015.020.2006.805.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"805";"Ostheim";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"79.00"
"015.020.2006.805.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"805";"Ostheim";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"287.00"
"015.020.2006.806.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"806";"Merheim";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"953.00"
"015.020.2006.806.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"806";"Merheim";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"501.00"
"015.020.2006.806.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"806";"Merheim";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"452.00"
"015.020.2006.806.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"806";"Merheim";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"676.00"
"015.020.2006.806.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"806";"Merheim";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"56.00"
"015.020.2006.806.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"806";"Merheim";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"221.00"
"015.020.2006.807.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"807";"Brück";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"960.00"
"015.020.2006.807.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"807";"Brück";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"500.00"
"015.020.2006.807.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2006";"807";"Brück";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"460.00"
